customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0831-JNISG,1,0,Yes,Yes,1.5729808767233588,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.4943441130683104,-0.3910040104406545,No
0774-IFUVM,1,0,Yes,Yes,-0.8702409464784621,Yes,Yes,DSL,Yes,No,No,No,Yes,No,0,Yes,0,0.012905766082363669,-0.6880757314920783,No
3082-WQRVY,1,1,Yes,No,-0.748079855318371,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,-1.4993295040688086,-0.9064757618147702,No
9553-DLCLU,0,0,No,Yes,-0.7888002190384014,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,No,1,0.8039211381614382,-0.4945310108665111,No
1641-BYBTK,1,0,No,Yes,-1.0738427650786138,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,3,-1.481049737066981,-0.9640005727123784,No
2460-NGXBJ,1,1,Yes,Yes,-0.8702409464784621,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,1,0.3469269631157543,-0.6651408586898471,No
2446-ZKVAF,1,0,Yes,No,-0.5851984004382496,Yes,Yes,DSL,No,Yes,No,No,No,No,0,No,1,-0.26461433294537917,-0.5329838967389721,No
0841-NULXI,1,0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,Yes,0,Yes,2,-0.9708780580159815,-0.991725500758194,Yes
3522-CDKHF,0,0,Yes,No,-0.015113308357824713,Yes,No,Fiber optic,Yes,No,No,No,No,No,0,Yes,0,0.356897745116751,0.01888785968892547,No
1430-SFQSA,1,0,No,No,-0.13727439951791576,No,No phone service,DSL,Yes,No,No,Yes,No,No,1,No,3,-0.9692162610158153,-0.5338889302181747,No
0411-EZJZE,0,0,No,No,-1.1960038562387048,Yes,Yes,DSL,No,No,No,No,Yes,No,0,Yes,2,-0.1499503399339166,-0.932147809041907,No
7851-WZEKY,0,0,No,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,Yes,2,1.0099839661820376,-0.9204927437487614,Yes
8844-TONUD,1,0,Yes,Yes,-0.7888002190384014,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,Yes,3,1.0598378761870213,-0.4940453831459634,Yes
8807-ARQET,0,0,No,No,0.35136996512244845,No,No phone service,DSL,No,Yes,No,No,No,Yes,0,Yes,2,-0.8113455460000336,-0.2666833139804362,No
8992-CEUEN,0,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,2,-1.5259182560714666,-0.9990982125156006,No
4320-QMLLA,1,0,No,No,-1.0331224013585834,Yes,No,DSL,No,No,No,No,Yes,No,0,No,3,-0.32942441595185784,-0.8438960078260062,No
8777-PVYGU,0,0,Yes,No,0.7992939660427822,Yes,No,DSL,Yes,No,Yes,No,Yes,No,1,Yes,3,-0.015344782920460707,0.4982907158187236,No
8292-ITGYJ,0,0,Yes,Yes,0.5142514200025698,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,0,-1.3331498040521963,-0.5046629710361206,No
6870-ZWMNX,1,0,Yes,No,1.5322605130033284,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,2,No,1,0.37683930911874425,1.3166396469035382,No
0621-CXBKL,0,0,No,No,0.8400143297628127,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.5309036470719648,-0.5634239252223956,No
5268-DSMNQ,0,1,Yes,No,1.2064976032430856,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,1,Yes,1,1.1030445981913404,1.6134464801073907,No
5334-JLAXU,0,0,Yes,No,1.125056875803025,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,0,Yes,1,0.9750862291785486,1.4100788351343805,No
4086-YQSNZ,0,1,Yes,No,-1.1960038562387048,Yes,No,Fiber optic,No,No,No,No,Yes,No,0,Yes,2,0.5197538511330312,-0.9085065686461515,Yes
6242-MBHPK,0,1,Yes,No,-0.38159658183809786,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,0,Yes,2,1.0083221691818711,0.019483857345961475,No
5868-CZJDR,1,0,No,Yes,-1.2774445836787656,No,No phone service,DSL,No,Yes,No,No,No,No,0,Yes,3,-1.1104690060299358,-0.9935797156911945,Yes
9359-UGBTK,0,0,No,No,1.4100994218432374,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,1,Yes,0,0.252204534106285,1.1962260461949994,No
0135-NMXAP,0,0,No,No,-0.8295205827584317,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,0,Yes,0,0.830509890164096,-0.5428068210864148,Yes
4782-OSFXZ,0,1,Yes,No,1.5729808767233588,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,2,Yes,0,0.5961965131406728,1.5669365888712967,No
6479-OAUSD,1,0,No,No,-0.30015585439803716,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,-1.491020519067978,-0.781912251494278,No
7129-ACFOG,0,0,No,No,-1.1145631287986442,Yes,Yes,DSL,Yes,No,No,No,No,No,0,Yes,2,-0.3643221529553466,-0.882061931863598,No
4189-NAKJS,1,0,No,No,-0.2594354906780068,Yes,Yes,DSL,No,No,No,No,No,No,1,Yes,1,-0.43910301796282214,-0.4355272428199621,No
5562-BETPV,1,0,Yes,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,-1.4993295040688086,-0.9987450287188385,No
1282-IHQAC,1,1,No,No,1.5322605130033284,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,1,Yes,1,-0.6883725679877406,0.32216237117098173,No
9127-FHJBZ,1,0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,2,1.6364814352446657,2.565541700228509,No
6270-OMFIW,1,0,Yes,No,1.125056875803025,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1,Yes,2,0.9850570111795457,1.4693916390030963,Yes
1641-RQDAY,0,1,Yes,Yes,-0.015113308357824713,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,Yes,2,1.1844726511994805,0.4131071988371926,No
0107-WESLM,1,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,2,-1.4926823160681442,-0.9986567327696481,Yes
6994-ORCWG,0,0,No,No,-0.748079855318371,Yes,Yes,DSL,No,Yes,No,No,No,No,1,Yes,3,-0.3493659799538514,-0.6660679661563472,No
1346-UFHAX,0,0,No,No,-0.7888002190384014,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,0,Yes,1,0.5064594751317021,-0.5529829292306195,No
3992-YWPKO,0,0,No,No,-1.0738427650786138,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,Yes,1,1.5002140812310438,-0.711871489798917,Yes
2933-XEUJM,0,0,No,No,0.5549717837226001,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,2,No,3,0.47987072312904416,0.5791698052772181,No
0125-LZQXK,1,0,No,No,-0.7073594915983407,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,Yes,2,1.2160467942026365,-0.32138265450394843,Yes
5461-QKNTN,1,1,Yes,No,0.43281069256250915,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,0,Yes,2,0.9817334171792131,0.7378155519852417,No
4835-YSJMR,1,0,No,No,0.26992923768238775,Yes,No,DSL,No,No,No,Yes,No,No,2,Yes,0,-0.4972659129686364,-0.13719730449257372,No
8399-YNDCH,1,1,No,No,-0.46303730927815856,Yes,No,DSL,No,No,Yes,No,Yes,No,0,Yes,0,-0.15659752793458118,-0.46168491776764653,Yes
3164-YAXFY,1,0,No,No,1.002895784642934,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,0,Yes,2,-0.3659839499555126,0.4035491623373214,No
0887-WBJVH,0,0,Yes,No,0.8400143297628127,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,1,Yes,2,0.9534828681763893,1.1435575125028683,No
4660-IRIBM,1,0,Yes,Yes,-0.5851984004382496,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,0,Yes,3,0.7690234011579498,-0.34497974692510847,No
5673-FSSMF,0,0,No,No,-1.2774445836787656,Yes,Yes,DSL,No,No,No,No,No,Yes,0,Yes,2,-0.15327393393424887,-0.9808650990077631,Yes
7670-ZBPOQ,0,0,Yes,No,1.0436161483629645,Yes,Yes,DSL,Yes,No,No,Yes,No,No,1,Yes,0,-0.12336158793125872,0.5283775605053851,No
8089-UZWLX,0,1,No,No,1.5729808767233588,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,2,No,0,1.3057838322116073,2.2655120648792035,No
0080-OROZO,0,0,No,No,0.10704778280226633,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,Yes,2,1.1462513201956595,0.5518863569773547,No
3916-NRPAP,1,0,No,No,-1.1960038562387048,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,0,No,1,0.6959043331506402,-0.8940701809535055,No
6807-SIWJI,1,0,No,No,0.22920887396235737,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,Yes,2,1.332372584214265,0.7087220367269732,No
8221-HVAYI,1,0,Yes,Yes,0.10704778280226633,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,2,Yes,1,0.14584952609565352,0.0919306836567634,No
1579-KLYDT,1,0,No,No,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,0,Yes,2,0.8537750481664219,-0.7454239504913055,Yes
5232-NXPAY,0,0,No,No,0.5956921474426305,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,2,No,3,0.32200000811326246,0.542306246490186,No
8967-SZQAS,0,0,No,No,-0.748079855318371,Yes,No,DSL,No,Yes,No,No,No,No,0,No,2,-0.4756625519664766,-0.669489434187479,No
4468-KAZHE,0,1,Yes,No,-0.5037576729981889,Yes,No,DSL,No,Yes,No,No,No,Yes,0,Yes,2,-0.1582593249347472,-0.4514425876615491,No
0455-ENTCR,1,0,Yes,No,1.369379058123207,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,2,No,2,0.6809481601491449,1.4376492452691132,No
8944-AILEF,1,0,Yes,No,-0.7073594915983407,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,1,-1.505976692069473,-0.856941734318902,No
5542-NKVRU,0,0,No,No,0.3920903288424788,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,0,-1.462769970065154,-0.634612534257233,No
7126-RBHSD,0,0,Yes,No,-0.62591876415828,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,0,No,2,0.46989994112804756,-0.4118860024242068,No
5370-IIVVL,1,0,No,No,0.18848851024232702,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,Yes,1,1.3207400052131024,0.6604903744816648,No
6789-HJBWG,0,0,No,No,-0.8295205827584317,Yes,No,DSL,No,Yes,No,No,No,No,0,Yes,2,-0.5105602889699654,-0.7373890191149703,No
3927-NLNRY,1,0,Yes,No,0.8400143297628127,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1,Yes,0,0.9800716201790471,1.1416812235825704,Yes
9087-EYCPR,0,0,No,No,1.125056875803025,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.3215172250510334,-0.3429710140810247,No
6791-YBNAK,1,0,Yes,Yes,-0.5851984004382496,No,No phone service,DSL,No,No,No,No,No,No,0,No,1,-1.303237458049206,-0.800873806582937,No
6358-LYNGM,1,0,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.33695618111475767,-0.974353272754964,Yes
6077-BDPXA,0,0,No,No,-1.1960038562387048,Yes,No,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.179085466098976,-0.9216847390628332,No
0013-MHZWF,0,0,No,Yes,-0.9516816739185228,Yes,No,DSL,No,No,No,Yes,Yes,Yes,0,Yes,1,0.15415851109648415,-0.75513650490226,No
5494-HECPR,0,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,No,0,Yes,2,0.5147684601325326,-0.9719913561141182,Yes
8268-YDIXR,1,0,Yes,No,0.9621754209229036,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,1,Yes,2,0.9435120861753926,1.3120924055202277,No
9824-BEMCV,1,0,Yes,Yes,-0.62591876415828,Yes,No,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.14086413509515497,-0.49987291579253607,Yes
1373-ORVIZ,0,0,Yes,Yes,-0.8702409464784621,Yes,Yes,DSL,No,No,No,Yes,No,Yes,0,Yes,2,0.05278889408635025,-0.6803719099252076,Yes
4291-SHSBH,1,0,No,No,-1.0331224013585834,Yes,No,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.15914390209698223,-0.7772546401744793,No
6980-IMXXE,0,0,Yes,Yes,1.4915401492832983,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.481049737066981,-0.38376374260703383,No
9866-QEVEE,1,0,No,No,-0.5444780367182193,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0,Yes,0,0.7058751151516368,-0.33087446904192674,Yes
9897-KXHCM,0,0,Yes,Yes,-1.1960038562387048,Yes,No,Fiber optic,No,No,No,No,No,Yes,0,Yes,2,0.5164302571326987,-0.8970280952513872,Yes
0040-HALCW,1,0,Yes,Yes,0.880734693482843,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,1,-1.4744025490663168,-0.52594229479103,No
0784-GTUUK,1,0,Yes,No,1.2064976032430856,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,-1.3630621500551865,-0.36868720928275667,No
7979-CORPM,1,0,No,No,-0.3408762181180675,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,0,Yes,1,0.8570986421667539,0.0002794883970285948,Yes
2294-DMMUS,0,0,Yes,Yes,1.2064976032430856,Yes,Yes,DSL,No,No,No,No,Yes,Yes,0,Yes,1,0.18905624809997262,0.8911414677545378,No
0872-JCPIB,1,0,No,No,-0.62591876415828,Yes,Yes,DSL,Yes,No,No,No,No,Yes,0,No,0,0.03284733008435696,-0.516847812024409,No
3055-MJDSB,1,0,No,No,-0.9516816739185228,No,No phone service,DSL,No,No,No,No,No,No,0,Yes,3,-1.3348116010523623,-0.9234948060212383,No
9091-WTUUY,1,0,Yes,Yes,1.2879383306831464,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,2,No,3,0.14917312009598557,0.9561714343333383,No
1618-CFHME,0,0,No,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.37019212111808014,-0.9441339841445168,Yes
3165-HDOEW,1,0,Yes,Yes,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,0,Yes,3,-0.62854787598176,-0.9871782593748836,Yes
6581-NQCBA,0,0,Yes,No,-0.6666391278783103,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,0,Yes,2,-0.4922805219681379,-0.6497332155561054,Yes
7115-IRDHS,0,0,Yes,No,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.3331498040521963,-0.19949009664646872,No
8496-DMZUK,1,0,No,No,-0.0965540357978854,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,1,No,0,0.8521132511662559,0.23783973969405806,No
2040-VZIKE,0,0,Yes,No,0.6771328748826912,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0,Yes,3,1.1994288242009752,1.1325867408159493,No
9068-VPWQQ,1,0,Yes,No,1.1657772395230555,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,2,No,1,0.35191235411625243,1.080470056806259,No
0178-SZBHO,1,0,Yes,Yes,0.5956921474426305,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,0,No,2,0.7457582431556239,0.766202699649986,No
0384-RVBPI,1,0,No,No,-0.5037576729981889,Yes,No,DSL,Yes,No,Yes,No,No,Yes,0,No,1,-0.012021188920128179,-0.38996653303766626,No
1689-MRZQR,1,0,Yes,Yes,0.06632741908223598,Yes,No,Fiber optic,No,No,No,No,Yes,No,0,No,2,0.4499583771260538,0.12466640681913985,Yes
1299-AURJA,0,0,Yes,Yes,1.5322605130033284,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.33148800705203,-0.26312940202551865,No
4525-VZCZG,1,0,No,Yes,0.880734693482843,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1,Yes,2,1.3656085242175875,1.5649278560272128,No
1543-LLLFT,1,1,Yes,No,1.1657772395230555,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,1,Yes,3,1.114677177192503,1.670838847081213,No
5835-BEQEU,1,0,No,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.40508985812156867,-0.9065861317512584,Yes
2788-CJQAQ,1,0,No,No,-0.7888002190384014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,-1.505976692069473,-0.8881322783704446,No
5565-FILXA,0,1,No,No,-0.6666391278783103,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,Yes,2,1.04321990618536,-0.3323092782162723,Yes
0319-QZTCO,0,0,Yes,Yes,-1.1960038562387048,Yes,No,DSL,No,Yes,No,No,Yes,No,0,Yes,1,-0.2014660469390663,-0.9329866205592167,No
2120-SMPEX,1,0,No,No,-0.30015585439803716,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,3,-1.4827115340671475,-0.7706324439851922,No
0096-FCPUF,1,0,No,No,-0.0965540357978854,Yes,Yes,DSL,Yes,No,No,No,No,Yes,0,Yes,3,-0.00869759491979612,-0.17370767948284385,No
0668-OGMHD,0,0,Yes,No,-0.46303730927815856,No,No phone service,DSL,Yes,No,No,No,No,No,0,No,2,-1.2051914350394048,-0.7295748276116115,No
5552-ZNFSJ,1,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,0,No,2,-0.6468276429835875,-0.9874210732351574,Yes
2223-KAGMX,0,0,No,No,-0.7073594915983407,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,-1.5076384890696393,-0.8797000152227523,Yes
6507-ZJSUR,1,1,Yes,No,-0.38159658183809786,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0,Yes,2,0.8537750481664219,-0.07269711360891644,No
9408-HRXRK,0,0,Yes,Yes,0.5142514200025698,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,0,Yes,2,1.3423433662152622,1.0811764243997828,No
5593-SUAOO,0,0,Yes,Yes,-0.3408762181180675,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,1,No,0,0.611152686142168,-0.10986970821811527,No
7321-PKUYW,0,0,No,No,-0.8702409464784621,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,0,No,2,0.8438042661654253,-0.5712601907130521,Yes
2833-SLKDQ,1,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,0,No,3,-0.6551366279844181,-0.9875314431716454,Yes
6766-HFKLA,0,0,Yes,No,0.9621754209229036,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,2,No,0,1.2775332832087833,1.528594072935324,No
7595-EUIVN,0,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,Yes,No,No,No,No,0,No,2,0.36686852711774764,-0.9739559409836067,Yes
7617-EYGLW,1,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,2,-1.505976692069473,-0.9988333246680291,No
2026-TGDHM,0,0,No,No,-1.0331224013585834,Yes,No,Fiber optic,No,No,No,No,No,Yes,0,Yes,2,0.4831943171293762,-0.7764599766317648,Yes
9220-ZNKJI,0,1,Yes,No,0.9214550572028734,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,2,No,1,0.7989357471609396,1.1140225174986476,No
4030-VPZBD,0,0,No,No,-1.2367242199587352,No,No phone service,DSL,No,No,No,Yes,No,No,0,Yes,2,-1.125425179031431,-0.9813507267283107,Yes
2226-ICFDO,0,0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2,Yes,1,0.7025515211513048,1.6903522518523126,No
0723-VSOBE,0,1,No,No,0.5142514200025698,No,No phone service,DSL,No,No,No,No,No,Yes,1,No,2,-1.0157465770204666,-0.3025535433390752,No
5529-GIBVH,0,0,No,No,0.5956921474426305,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.4827115340671475,-0.5455439955113202,No
4187-CINZD,0,1,No,No,0.5549717837226001,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1,No,1,1.0133075601823696,0.9457745863161573,Yes
9992-UJOEL,1,0,No,No,-1.2367242199587352,Yes,No,DSL,No,Yes,No,No,No,No,0,Yes,3,-0.4806479429669752,-0.9664728592897123,No
4741-WWJQZ,0,0,Yes,No,-1.2367242199587352,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,0,Yes,2,0.5114448661322006,-0.9215302211517497,No
6625-UTXEW,0,0,Yes,No,-0.8295205827584317,Yes,No,DSL,No,Yes,No,No,No,No,0,Yes,2,-0.44907379996381874,-0.7371903532292918,No
6818-WOBHJ,0,1,Yes,No,1.4508197855632678,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0,Yes,0,0.8255244991635975,1.697791185571612,Yes
6244-BESBM,1,0,Yes,Yes,1.4915401492832983,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,2,Yes,1,1.0116457631822036,1.938000315344356,No
1004-NOZNR,1,1,No,Yes,0.9621754209229036,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,1,No,1,0.9983513871808745,1.316661720890836,No
1251-STYSZ,0,1,No,No,-1.1552834925186746,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,0,Yes,2,0.5147684601325326,-0.8733427068810365,No
2612-PHGOX,1,0,Yes,No,1.2879383306831464,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,2,Yes,0,0.37683930911874425,1.119982494069006,No
2408-TZMJL,1,0,Yes,No,1.0843365120829946,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,Yes,2,1.5085230662318745,1.839263370162084,Yes
8480-PPONV,1,0,Yes,Yes,1.2064976032430856,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,No,0,1.6879971422498155,2.153155469534297,No
8780-IHCRN,1,0,Yes,Yes,1.247217966963116,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,1,-1.3331498040521963,-0.31231024572462496,No
4598-ZADCK,0,0,No,No,0.8400143297628127,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,1,Yes,2,-0.3709693409560109,0.26368837881957563,No
1257-SXUXQ,1,0,Yes,Yes,-1.1145631287986442,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.505976692069473,-0.9694307735875938,No
9681-KYGYB,1,1,Yes,No,0.6771328748826912,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,0,Yes,2,0.7789941831589463,0.8288928235752382,No
7182-OVLBJ,0,0,Yes,Yes,1.2064976032430856,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,2,Yes,0,1.2093996062019723,1.9232769658168414,No
5095-ETBRJ,0,0,Yes,No,0.9214550572028734,Yes,No,DSL,Yes,Yes,No,Yes,No,No,2,No,3,-0.26461433294537917,0.36648693766461077,No
7005-CYUIL,0,1,Yes,No,1.5729808767233588,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,2,Yes,2,1.1512367111961581,2.1572170831970605,No
4821-WQOYN,0,0,Yes,Yes,1.6137012404433893,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,1,-1.4843733310673135,-0.42190759265732813,No
4730-AWNAU,1,0,Yes,Yes,0.14776814652229667,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,1,No,1,-0.1349941669324214,-0.020911539408690446,No
3452-FLHYD,1,0,Yes,No,-0.30015585439803716,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,0,-1.4561227820644893,-0.7888214095184343,No
2388-LAESQ,0,1,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,0,1.6647319842474897,2.664786347118627,No
9531-NSBMR,0,0,No,No,0.14776814652229667,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,0,-1.5126238800701375,-0.7073021744283089,No
6260-ONULR,1,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,Yes,Yes,0,Yes,3,-0.0651986929254444,-0.9796951776809889,No
